movieId,title,era,genres,tag,story,runtime,director,season
2761,"Iron Giant, The",B,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]","[-0.8557358   0.3868839  -1.0097754  -0.26470366 -1.6475126   0.5949123
 -1.230072   -1.3655454   0.08720696  0.18382192 -1.2896303   0.59299284
 -0.43414953  0.8403538  -0.39379817 -0.98888975 -1.5805204  -0.4277075
  0.9303998   0.8559959 ]","[ 0.01852924 -0.0200573   0.02928116 -0.01006417 -0.04488235  0.04582076
 -0.04694817 -0.00509791  0.0199691  -0.01963977 -0.03658921 -0.02792559
 -0.03738292 -0.02162607  0.00095848  0.03919663 -0.02255877  0.0124822
  0.04109168 -0.00344184]",0.28117092728559134,Christopher Nolan,Aut
2762,"Sixth Sense, The",B,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.8609259   2.5285087   0.00414612  0.25324905 -0.12002947  0.74383587
  2.0465662  -1.049891    1.8771896   2.216865   -0.43575796  0.10810315
 -0.4999029   0.07971746 -0.9846339   0.96904194  0.15545407 -1.8790946
  3.8532696  -1.0287772 ]","[-0.15836957  0.7525928   0.51635104 -0.09295443  0.46279037  0.6516071
  1.4918295  -1.1268196   0.62104785  1.2028627   0.10525362 -0.03533591
 -0.30518916  0.36224684 -0.72275287 -0.08532222 -0.05135163  0.10235297
  1.180616    0.34441566]",0.903142612153403,Christopher Nolan,Sum
2787,Cat's Eye,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.0694555   0.22102186 -1.0883697   0.29460856  0.22902153  1.2752758
  1.0511303  -0.48539355 -0.29093838  1.4008033  -1.1834756   0.16878915
 -0.22972856  1.7276118  -0.29621282  0.03822119  0.34469476 -0.9189282
  0.50879306  0.6461573 ]","[-0.02921606 -0.00349872 -0.01937662 -0.01778921  0.01994684  0.01439186
 -0.01083908 -0.01309407 -0.03041027  0.01006783  0.04369832 -0.02471845
 -0.00486873  0.02716767 -0.03282933  0.00646305  0.04260863 -0.04937557
 -0.03789104  0.0125297 ]",0.3621945274959433,Christopher Nolan,Aut
2791,Airplane!,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.01762612 -0.49928883  0.4436235   0.94058603  0.25617194  0.680399
 -0.7901998  -0.49211556  1.4147956   0.39215094 -0.13860478 -1.1200951
 -1.054117    1.9450512  -0.32960013 -0.9619575  -0.8600133  -0.47225085
  0.7591079   1.4673418 ]","[ 0.0442664   0.00716846  0.00241871  0.00694959  0.00958276  0.01404154
  0.00474891  0.02212465  0.04192096 -0.0475287   0.00038586  0.00837066
 -0.03725079 -0.04571228 -0.01363373 -0.04802555 -0.03745598 -0.00351491
 -0.00687534  0.0478601 ]",0.5014871540225583,Christopher Nolan,Aut
2797,Big,N,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-1.0588646   0.26946408 -0.26671317  0.84784013  0.14895812  0.7794186
 -0.12826292 -1.1129875  -0.7953394   0.7144962  -0.21595173 -0.04615933
  0.38407937  1.6908643  -0.30740413  0.35141683 -0.57615376 -0.23183033
  0.79743403  1.1528571 ]","[-0.01394578 -0.04627388 -0.02487808  0.03951481 -0.0069989  -0.01123973
  0.03594568 -0.00140546 -0.03992097 -0.02477219  0.01870373  0.03639844
  0.00954155  0.02439045 -0.00689977  0.03840571 -0.04381355  0.0436218
  0.01545998  0.04710866]",0.5874015049554642,Christopher Nolan,Win
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.67720073 -0.01632494  0.12188894  0.07188434 -0.9228845   0.85301644
  0.14837523 -0.47017613  1.1990519   0.02701487 -0.664886   -0.19472174
 -0.3783888   1.1619248   1.2823446  -0.3831883  -0.19466399 -0.01607543
  0.6468113   1.4319624 ]","[-0.00953456 -0.04148448 -0.02481557  0.03868376  0.0213569   0.03984871
 -0.0135295   0.03094808  0.00846112 -0.00881915  0.00669936 -0.03849835
 -0.01795985 -0.01783895  0.01284935 -0.00303566  0.01277726  0.02002083
 -0.01202885  0.01942121]",0.23372145182580836,Christopher Nolan,Spr
2803,"Pelican Brief, The",B,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[-0.01728641  0.9820442   0.12948634 -0.49009058 -0.92507863  1.0160745
  0.7186874  -0.8238213  -0.0514925   0.7164997  -1.2405883  -0.4420098
  0.25796527  0.7260806  -0.59490526  0.6067055  -1.2284881   0.33058622
  0.5841192   0.6727019 ]","[ 0.04687929  0.0370169   0.04719851 -0.04862913 -0.02381076  0.00793141
  0.04547129  0.0429578  -0.00190281 -0.00301864 -0.02866613 -0.0351068
 -0.01890253  0.04229102 -0.01232438  0.04301389 -0.03746886 -0.01293656
  0.00414538 -0.02803697]",0.5152601105170405,Christopher Nolan,Spr
2804,"Christmas Story, A",N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-0.152578    0.49238655 -0.7552759   0.3018913   0.46689552  0.215507
  0.7599501  -1.7362044  -0.37125182  0.932801   -0.12907028 -0.1485847
 -0.5262643   1.4041677  -0.24889837  0.24924828 -0.1624516   0.567294
  0.83090025  0.87890846]","[ 0.02190117  0.04491059  0.03593882  0.0063408  -0.04225539 -0.03298105
  0.02358261 -0.00975528 -0.03357857  0.03744198  0.0432272   0.03067871
  0.04583929  0.04275356 -0.02333843  0.01657342 -0.01456838  0.04469138
 -0.02907544  0.03134795]",0.7703386918614505,Christopher Nolan,Sum
2827,"Astronaut's Wife, The",B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[-0.8242749   0.586352   -0.2740744  -0.11155648 -0.37888995 -0.7006622
  0.01010484 -1.699851   -0.21647958  1.2007554  -0.60025555  0.24449307
 -1.2122922   0.29643422 -0.05222527 -0.84221005 -0.03191013 -0.73168385
  0.6805468   0.5507384 ]","[ 0.02808852  0.038784    0.03100274 -0.02209839  0.01236594  0.03637933
 -0.04153823  0.00833641 -0.04748674  0.01443344  0.04455286 -0.02774045
 -0.0432241   0.03716414  0.01845259  0.03523446 -0.04643679 -0.02983322
 -0.01564231  0.03895181]",0.1076695918765452,Christopher Nolan,Win
2863,"Hard Day's Night, A",G,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.6768396  -0.11989991  0.05370587 -0.30212587 -0.15742135  0.02501388
  0.11294525  0.10315207  1.1409894   1.2462634  -0.6768127  -1.0562279
 -0.09876774  0.09465522  0.08549193 -0.8601573  -0.47765434 -0.63902146
  0.17264198  0.81190753]","[-0.04665671 -0.0230262   0.01441591 -0.03400458 -0.00827299 -0.01689908
 -0.00815952  0.03833024  0.0442966   0.03295936  0.00985177 -0.03938526
  0.02597886 -0.03484488  0.0163348  -0.02057286  0.01180674  0.00327467
 -0.03554175 -0.00073625]",0.7020468132236966,Christopher Nolan,Win
2871,Deliverance,N,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-0.12945695 -0.21084602 -0.33651876 -0.07877702 -0.55026853  1.4297302
  1.0167414  -0.9723124   0.4925524   0.26786706 -0.06189798 -0.60200125
 -1.1948814   0.4806896  -0.46711552 -0.0542055  -0.59098536 -0.3564239
  1.4786189   0.01190936]","[ 0.03254031 -0.047386    0.00985138  0.01026774 -0.00870071  0.02678323
  0.0443167   0.02658104 -0.00597143 -0.00869412  0.04112039 -0.0024224
 -0.0175503  -0.04781248 -0.00410065  0.01912235  0.01195284  0.02592765
  0.04298065 -0.04020287]",0.44011276025557355,Christopher Nolan,Sum
2872,Excalibur,N,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1.2459222   1.1600748  -0.6168625  -1.0027668   0.46399158  1.1685567
  0.8041544  -0.8638221  -0.25120398  0.38710546 -1.8092674   0.43700966
 -0.29788673  2.2397494  -0.59576446  0.3739883   0.3826162  -0.8850078
  1.296229   -0.31142846]","[-0.03515034 -0.03445457  0.01108509 -0.0202862   0.04695299  0.04650883
  0.0050145   0.01994362 -0.02633916 -0.02528427 -0.03734756  0.03437772
  0.0334803   0.02200903  0.04413652 -0.03386481  0.02292342  0.01435922
  0.04880513 -0.02328356]",0.5602574537270589,Christopher Nolan,Sum
2905,Sanjuro (Tsubaki Sanjûrô),G,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.04955547  0.26076058 -0.39542803  0.22686613 -0.81632704  0.49790505
  0.17458414 -0.6834492   0.19133916  0.8219583  -1.0089508  -0.28501123
 -0.11728758  1.2229722   0.10231731 -0.21924473 -0.06677888 -0.371867
 -0.03069475  0.03366996]","[ 0.01219763 -0.03652524  0.04491025 -0.03853235 -0.01587207  0.00075947
 -0.02658505 -0.03840156  0.02591268 -0.01598045  0.00731814  0.04605465
 -0.0183745   0.00573847 -0.01122298  0.01686011  0.03332097  0.0173131
  0.00765735 -0.02579401]",0.7767768169604233,Christopher Nolan,Sum
2915,Risky Business,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.5682818   1.0784292  -0.74186075  0.00732187 -0.904348    1.1917408
  1.2662592  -0.814838    0.24803601  0.19831012 -0.81622356 -1.1079419
 -0.47600573 -0.06485498 -0.71829194 -0.11168515 -0.01967475  0.01460848
  0.42161155  0.9651775 ]","[ 0.01721271 -0.01032007  0.02726852  0.00776573 -0.04455192  0.00796212
  0.01484372  0.00111053 -0.03066147  0.0145696   0.0281981   0.02478014
  0.02944791  0.01597606 -0.00898443  0.01723638  0.01451122  0.00125125
  0.02385973  0.04238182]",0.6599177695217082,Christopher Nolan,Aut
2918,Ferris Bueller's Day Off,N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[ 0.01468522  0.5458888   0.11551341  0.47187245 -0.30968508  0.10251927
  0.04822546 -0.5008698  -0.11675832  0.17918426 -1.181651   -1.5047158
 -0.4957905   1.446632   -0.86832374 -0.95045155  0.48142117 -1.2287892
  1.1875944   1.2180581 ]","[ 0.04821094 -0.02020687  0.03514012  0.03649677 -0.00087116 -0.04220905
 -0.04468075  0.02299049 -0.01675503 -0.01183211 -0.02809282 -0.01446729
  0.04522739  0.0364127  -0.0020328   0.02605104 -0.02479473 -0.02135472
  0.01693659  0.01025141]",0.8983434843068265,Christopher Nolan,Sum
2919,"Year of Living Dangerously, The",N,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.92235535  1.498328    1.5646874  -0.39951295 -1.0312642   2.4282534
 -1.2808092  -1.7800963  -1.0257169   1.253884   -2.7245471  -0.8616187
 -0.65392864  1.299845   -1.2495738  -0.55465084  0.4636127   0.3030089
  1.3867007   1.7449408 ]","[ 0.02794344  0.01014781  0.00857601 -0.00571854 -0.01876761  0.04596076
  0.03558047 -0.01545149 -0.0148024  -0.00705926 -0.04766141  0.01611188
 -0.01996138  0.01777584 -0.04881194 -0.00184761  0.03074581 -0.00633309
  0.02634302  0.0288721 ]",0.938023689828362,Christopher Nolan,Win
2927,Brief Encounter,G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.24022622  0.03583597 -0.60774326 -0.48861358  0.64947355  0.57694155
 -0.3893034  -0.87318003  0.7903234   1.4409443   0.22590485 -1.3125901
 -0.46114725  1.3140185  -0.33908394  0.04265118 -0.5470589  -0.4998168
  0.7166747   0.26895228]","[-0.01398746 -0.00296946  0.01113662 -0.0018182   0.02659889  0.03449295
 -0.02072221 -0.04311592  0.00239079  0.02129158  0.03068811 -0.02070852
 -0.01816706  0.02285273  0.03764542  0.0046674  -0.0488118   0.0046613
  0.02952381 -0.02296323]",0.0025618304784969237,Christopher Nolan,Aut
2935,"Lady Eve, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.64410555  0.0031187   0.13179466 -0.01439247 -0.93638206  0.79233146
  0.07733258 -0.46517754  1.218814    0.02055227 -0.7308157  -0.1262884
 -0.45575562  1.2013791   1.259755   -0.41139436 -0.14025481 -0.01559036
  0.64529186  1.4040692 ]","[ 0.04122967 -0.04010285  0.03505033 -0.04241266 -0.03590882 -0.02281762
 -0.02305922  0.00246448  0.04435609  0.00496346 -0.03974677  0.02683125
 -0.02069693 -0.00181038 -0.01948764  0.03937043  0.03856367  0.01189752
 -0.03371506 -0.01869388]",0.5614319597793969,Christopher Nolan,Spr
2937,"Palm Beach Story, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[ 0.47908875  0.34359393 -0.27385518 -0.38163337 -1.0388969   0.29333434
 -0.02663848 -1.2501116   0.13102317 -0.1562783  -0.93377984 -1.1536103
 -0.793973    1.5478911  -0.68387777 -1.0025904  -0.04039399  0.23161894
  0.6626591   0.44780058]","[ 0.01111017 -0.02189639 -0.03839018 -0.01264549 -0.04917487 -0.042226
 -0.01272991  0.03138469 -0.04343547 -0.04825199  0.01806479 -0.01076546
  0.04070649  0.03155941 -0.01084421  0.04553776  0.0203      0.035028
 -0.04927471 -0.039171  ]",0.9528657464551513,Christopher Nolan,Sum
2939,Niagara,G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-3.12335007e-02  1.57246515e-01 -4.95717645e-01  3.59986901e-01
 -8.56607974e-01  4.59747821e-01  1.14427075e-01 -5.46405017e-01
  1.36501029e-01  8.50607395e-01 -9.99976933e-01 -3.47382337e-01
 -3.83447297e-02  1.15123975e+00  1.04748473e-01 -1.83844507e-01
 -1.83348842e-02 -3.74609619e-01 -6.48024306e-02 -7.88090809e-04]","[ 0.006643    0.0164134  -0.02669291  0.04015879 -0.02339689 -0.04863959
 -0.02662513  0.03161142 -0.03112734 -0.01537251  0.04757249  0.0064954
  0.03653244 -0.00296375 -0.04646691  0.0030355   0.0031958  -0.03898659
 -0.01138676  0.00414246]",0.6654816650856619,Christopher Nolan,Win
2940,Gilda,G,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.1776901   0.47765726  0.24093282  0.5105106  -1.3915225  -0.31280583
  0.41137934 -1.2710257   1.5274934  -0.3463452  -0.3086952  -1.056519
 -0.01301279  1.0618886  -0.051781   -1.0387026   0.4496482  -0.42855588
  0.8766183   0.2233821 ]","[ 0.03175037  0.04050074  0.03301601 -0.02573769 -0.04158821  0.00471128
  0.04382881 -0.0257906   0.04928449 -0.04393164  0.03647109 -0.04327089
  0.02078553  0.03199283 -0.02430115 -0.01555199  0.02347891 -0.03069451
 -0.04842576 -0.03802711]",0.8981001803781496,Christopher Nolan,Spr
2941,South Pacific,G,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-0.09637234  0.3442723   0.32950795  0.1447657   0.2825348   0.8011743
  0.8850648  -1.8930577   0.30304173  0.46678677 -0.4481737   0.77074903
  0.33089346  0.9517996   0.22515188 -0.55911565 -0.877702    0.5527165
  0.9171144   0.87288535]","[ 0.03611506 -0.03408838  0.02838709  0.01408839  0.03962529 -0.01172529
  0.04070217 -0.00610041 -0.03313889  0.03516413  0.02336795  0.02188538
  0.04266502 -0.00696432 -0.0053983  -0.04012526 -0.00914122  0.0388085
  0.03039184 -0.02118838]",0.33640512232394426,Christopher Nolan,Aut
2943,Indochine,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[ 0.4634595  -0.323433    0.01154357  0.10098499 -0.60097265  0.88251424
 -0.11926451 -1.3855258   0.46263587  0.9931195   0.06704333 -0.3755283
 -1.3320682   1.4187076   0.08578647  0.06076885 -0.18406348 -1.1121778
 -0.03644751  0.53845376]","[-0.02147631 -0.01859435  0.04770771 -0.00710155  0.01742258 -0.00997282
  0.02800143 -0.02117538 -0.01477134 -0.02251304 -0.02293269  0.01155189
 -0.00076103  0.02816631  0.04026227  0.00493755 -0.00951969  0.04810825
 -0.04571588  0.02079977]",0.516400379468137,Christopher Nolan,Spr
2951,"Fistful of Dollars, A (Per un pugno di dollari)",G,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-0.06707302 -0.09472394 -0.44390696 -0.6372046  -0.2806666  -0.43546206
  0.2496343  -1.1432713   0.9448683   0.7357846  -0.6428327  -0.4189255
 -1.3440524   0.632625   -1.0414448   0.26995635 -0.45748693 -0.03613026
  0.2963472   0.5008961 ]","[-0.0346885  -0.01533662 -0.02960288  0.00090052  0.04508088  0.02834513
  0.03935799  0.0064514  -0.02436952  0.00143809  0.04115925  0.02122742
 -0.0324556  -0.02590409 -0.01066369 -0.01270064 -0.01017558 -0.03990222
 -0.0499124  -0.03222114]",0.07156895858873877,Christopher Nolan,Win
2952,Sydney (Hard Eight),B,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-0.6742768  -0.06799024  0.12134343  0.05206389 -0.9840049   0.85484344
  0.17192917 -0.49443582  1.1736399   0.06321415 -0.704155   -0.1581069
 -0.33069432  1.1506044   1.2488847  -0.44584185 -0.21584131 -0.04675267
  0.66551965  1.4174808 ]","[-0.02049608  0.03374911  0.01998404 -0.02801941 -0.02183664  0.01108736
  0.03634981  0.03171181 -0.04219665 -0.04204381  0.02847286  0.04575193
  0.04071016 -0.02115754  0.02953749  0.00359805 -0.0279637  -0.01682809
  0.01661485 -0.0432873 ]",0.7414366967448348,Christopher Nolan,Win
2953,Home Alone 2: Lost in New York,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1.6461327  -0.65858364 -0.46222642  0.6670301  -0.27458438 -1.3341094
 -0.21209355 -2.2105122   1.2431124  -0.05975999 -2.5424635  -0.4766598
  0.30549282  2.3469844  -0.84251654  0.07978993 -0.03768633  0.90976304
 -0.2520002   1.8416758 ]","[-0.27685538  0.26504558 -0.11935327  0.10663068  0.70402     0.48683676
  1.1697344  -0.91215986  0.2493969   0.46070632  0.04964483  0.5592404
  0.50415033  0.00909086 -1.0312206   0.78309315  0.44596574  0.76692086
  0.10356922  0.39046568]",0.4973233312890303,Christopher Nolan,Spr
2959,Fight Club,B,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-1.2420522   0.4940616   0.5789766   0.03505683  0.3111331   0.47629118
  2.392581   -0.01140438  2.3400152   0.32367066  0.3476614  -0.47972363
  1.6495755   1.2386429  -1.080917   -1.0548701  -0.78694105 -1.4434314
  3.039895    0.83339244]","[-0.2338918   1.5492749   0.51890355  0.29664108  0.5632045   1.4351918
  1.2014459  -0.02260567  1.0511305   1.4899523   0.5441007  -0.23485723
 -0.06856985  0.49667543 -0.4777328  -0.45358232 -0.2799629  -0.64131546
  1.8116049   0.6486586 ]",0.0407274012991643,Christopher Nolan,Spr
2966,"Straight Story, The",B,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[ 0.3372573   0.9312582   0.5542475  -0.5880333   0.54156214 -0.13979432
  1.6501908  -2.3647346   1.1867281  -0.5612013  -1.5105015   0.28918716
 -0.5366243   1.2922455   0.5527772  -1.7129395  -1.005765   -0.05048037
  0.47915307  0.9905106 ]","[ 0.02301834 -0.02937547  0.0254235   0.03877658  0.04541212  0.00254453
  0.01538882  0.01994653  0.01169808 -0.0475337   0.00473497  0.02905269
 -0.02529733 -0.01936228 -0.01102396 -0.00271484  0.03335215  0.04020752
  0.04595096  0.0228283 ]",0.9917370148705182,Christopher Nolan,Win
2967,"Bad Seed, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-0.88089216  0.4464182  -0.39208582  1.152295   -0.16365914  0.8223001
 -0.04996743 -1.5562807  -0.9369207   0.616591   -0.4447863  -0.01725953
  0.6379107   2.0634315  -0.4690004   0.9514246  -0.4105306  -0.2866847
  0.6801091   1.6526119 ]","[-0.01753367  0.00748796  0.03145143 -0.01902844 -0.01833417  0.02751207
 -0.03846962  0.0092151   0.03202429 -0.04435863 -0.01465033  0.0019683
  0.04591275  0.01422967  0.04236148  0.03390967 -0.0365596   0.00075678
  0.01074432  0.03626738]",0.3514972709846742,Christopher Nolan,Spr
2968,Time Bandits,N,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1.6852635   1.5876243  -0.3145961   0.23160177  0.09385258  0.8107095
  0.534628   -0.57808274  0.25764886  0.63697124 -0.36157283  0.81742936
 -1.408353    0.4967087   0.65965724 -0.10627837 -0.69862485 -0.8461151
  0.8158431   1.2213174 ]","[-0.3694202   1.461016   -0.17817426  0.52083665  0.45665452  0.89807975
  1.1026254  -0.6177789   0.5076962   1.0794758  -0.07420123  0.78012747
 -0.1321537  -0.00894564 -0.0429138   0.7903288  -0.04564141  0.26978663
  0.20932455  0.7305038 ]",0.8559288351465084,Christopher Nolan,Win
2987,Who Framed Roger Rabbit?,N,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[ 0.47118756  0.36232588 -0.7881062  -0.55293554  0.76238894  0.5626102
  0.30266687 -0.64823675 -0.11283543  0.53827584 -0.9857687  -1.5591657
 -0.2740945   1.7767507   0.29965615  0.35505146  0.08173233 -0.69311005
  0.36585918  0.7211006 ]","[-0.03611893 -0.02598957  0.04280598  0.01163563  0.0250344   0.02286478
  0.02808186  0.03574993  0.0375189  -0.02527469 -0.0291788  -0.03386597
 -0.003951    0.02417735  0.04563241 -0.03289447  0.04388957  0.01642135
  0.04018424  0.03372603]",0.805323563503869,Christopher Nolan,Aut
3000,Princess Mononoke (Mononoke-hime),B,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-0.71519524  1.6890684  -0.88712144 -1.0941263  -2.5980654   2.3276265
  0.20735508  0.06638468  0.58683836  0.60248387 -0.35103932 -0.07912693
 -0.14241092  2.033755    0.33093894  0.39214692 -2.2849915  -2.556026
  0.674267   -0.4658551 ]","[ 0.18320727  1.4998543  -0.08849155  0.13121298  0.37579277  1.0580808
  0.8895602  -0.49328858  0.47493201  1.4401007   0.25916916  0.21847902
  0.0431366   0.0115358  -0.33065405 -0.09290282 -0.07567168 -0.13605455
  0.9446999   0.25824592]",0.37444809070305085,Christopher Nolan,Aut
3006,"Insider, The",B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[-0.25485185  0.92132187 -0.19840015  1.0112699   0.84460187  1.1285347
  2.2035542  -1.7694231   1.1267654   0.20707494 -1.301735   -0.66505635
 -0.28209618  0.9832356   0.20998985  0.28211987 -1.5195463   0.4331643
 -0.09629548  1.0083582 ]","[ 0.21670249  0.9025408  -0.1806294   0.67118937  0.87429696  0.54311913
  2.2303984  -1.1780639   1.023191    0.41359797 -0.23972066  0.31571004
  0.49972793  0.19464086 -0.40379795  0.7554284  -0.6360399   0.8279414
  0.4309568   0.06828446]",0.08547683471722348,Christopher Nolan,Sum
3007,American Movie,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[-0.05512109  0.22378895 -0.4112481   0.34525275 -0.80168915  0.47877276
  0.27116412 -0.53032047  0.15145588  0.8505613  -0.9816993  -0.30682963
 -0.16964187  1.2025312   0.18559535 -0.19672602 -0.07307992 -0.32006598
 -0.01233124 -0.00162949]","[-0.02365733  0.02689697  0.02539766 -0.0438593  -0.04324514 -0.00050479
  0.0169386   0.01920089 -0.02898138  0.03770516 -0.01018275  0.00398134
 -0.04171558  0.03057897  0.04217293  0.00018705 -0.00250842  0.0164421
 -0.00508835 -0.01197731]",0.7413464650280562,Christopher Nolan,Sum
3011,"They Shoot Horses, Don't They?",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.8444372   1.2190566  -1.2115039  -0.5615343  -0.05419284 -0.88737965
 -0.6287782  -1.0608374   0.41245     1.7556586   0.10265084  0.17665207
 -0.98735434  0.6375564  -0.4766717   1.2644231  -0.64587784 -1.7507875
  0.31701845  0.891247  ]","[ 0.00868944  0.04407073 -0.02554966 -0.03206716  0.00826148 -0.01918421
 -0.00736153  0.03706686 -0.03379973  0.03295498  0.00125245  0.04774275
 -0.01154513 -0.01943709 -0.02625559  0.00745071  0.00283975 -0.04808895
 -0.01942789  0.02656525]",0.3946580023348787,Christopher Nolan,Spr
3028,"Taming of the Shrew, The",G,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-0.2648553   1.4520522  -0.54439855  0.5403082  -0.4595691  -0.17043757
  0.43272045  0.3890191   0.33448878  0.16940275 -0.9572316  -0.5535807
 -0.6356557   1.3293328  -0.04199288 -0.27283424 -1.0259109  -0.8229719
  0.08670315  0.6474669 ]","[-0.02612268 -0.00843753 -0.04298256 -0.04123952  0.04314198  0.02724786
 -0.03274178  0.03306188  0.00654288 -0.00030422 -0.02977045 -0.03424761
  0.00303398  0.01032991  0.01903523 -0.01151002  0.03522075  0.04090502
 -0.0033403  -0.00779521]",0.8086241194679864,Christopher Nolan,Sum
